locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBIIEENH_01435	gene	7788	rep_115			
EBIIEENH_01435	CDS	7788	rep_115			Replicase polyprotein 1ab
EBIIEENH_01436	gene	3822	S_113			
EBIIEENH_01436	CDS	3822	S_113			Spike glycoprotein
EBIIEENH_01437	gene	828	3a_112			
EBIIEENH_01437	CDS	828	3a_112			Protein 3a
EBIIEENH_01438	gene	669	M_112			
EBIIEENH_01438	CDS	669	M_112			Membrane protein
EBIIEENH_01439	gene	186				
EBIIEENH_01439	CDS	186				hypothetical protein
EBIIEENH_01440	gene	366	7a_113			
EBIIEENH_01440	CDS	366	7a_113			Protein 7a
EBIIEENH_01441	gene	132				
EBIIEENH_01441	CDS	132				hypothetical protein
EBIIEENH_01442	gene	366				
EBIIEENH_01442	CDS	366				hypothetical protein
EBIIEENH_01443	gene	1260	N_112			
EBIIEENH_01443	CDS	1260	N_112			Nucleoprotein
EBIIEENH_01444	gene	156				
EBIIEENH_01444	CDS	156				hypothetical protein
EBIIEENH_01445	gene	43				
EBIIEENH_01445	misc_RNA	43				s2m
EBIIEENH_01446	gene	13218	1a_114			
EBIIEENH_01446	CDS	13218	1a_114			Replicase polyprotein 1a
EBIIEENH_01447	gene	82				
EBIIEENH_01447	misc_RNA	82				Corona_FSE
EBIIEENH_01448	gene	7788	rep_116			
EBIIEENH_01448	CDS	7788	rep_116			Replicase polyprotein 1ab
EBIIEENH_01449	gene	3822	S_114			
EBIIEENH_01449	CDS	3822	S_114			Spike glycoprotein
EBIIEENH_01450	gene	828	3a_113			
EBIIEENH_01450	CDS	828	3a_113			Protein 3a
EBIIEENH_01451	gene	669	M_113			
EBIIEENH_01451	CDS	669	M_113			Membrane protein
EBIIEENH_01452	gene	186				
EBIIEENH_01452	CDS	186				hypothetical protein
EBIIEENH_01453	gene	366	7a_114			
EBIIEENH_01453	CDS	366	7a_114			Protein 7a
EBIIEENH_01454	gene	132				
EBIIEENH_01454	CDS	132				hypothetical protein
EBIIEENH_01455	gene	366				
EBIIEENH_01455	CDS	366				hypothetical protein
EBIIEENH_01456	gene	1260	N_113			
EBIIEENH_01456	CDS	1260	N_113			Nucleoprotein
EBIIEENH_01457	gene	156				
EBIIEENH_01457	CDS	156				hypothetical protein
EBIIEENH_01458	gene	43				
EBIIEENH_01458	misc_RNA	43				s2m
EBIIEENH_01459	gene	13218	1a_115			
EBIIEENH_01459	CDS	13218	1a_115			Replicase polyprotein 1a
EBIIEENH_01460	gene	82				
EBIIEENH_01460	misc_RNA	82				Corona_FSE
EBIIEENH_01461	gene	7788	rep_117			
EBIIEENH_01461	CDS	7788	rep_117			Replicase polyprotein 1ab
EBIIEENH_01462	gene	3822	S_115			
EBIIEENH_01462	CDS	3822	S_115			Spike glycoprotein
EBIIEENH_01463	gene	828	3a_114			
EBIIEENH_01463	CDS	828	3a_114			Protein 3a
EBIIEENH_01464	gene	669	M_114			
EBIIEENH_01464	CDS	669	M_114			Membrane protein
EBIIEENH_01465	gene	186				
EBIIEENH_01465	CDS	186				hypothetical protein
EBIIEENH_01466	gene	366	7a_115			
EBIIEENH_01466	CDS	366	7a_115			Protein 7a
EBIIEENH_01467	gene	132				
EBIIEENH_01467	CDS	132				hypothetical protein
EBIIEENH_01468	gene	366				
EBIIEENH_01468	CDS	366				hypothetical protein
EBIIEENH_01469	gene	1260	N_114			
EBIIEENH_01469	CDS	1260	N_114			Nucleoprotein
EBIIEENH_01470	gene	156				
EBIIEENH_01470	CDS	156				hypothetical protein
EBIIEENH_01471	gene	43				
EBIIEENH_01471	misc_RNA	43				s2m
EBIIEENH_01472	gene	13218	1a_116			
EBIIEENH_01472	CDS	13218	1a_116			Replicase polyprotein 1a
EBIIEENH_01473	gene	82				
EBIIEENH_01473	misc_RNA	82				Corona_FSE
EBIIEENH_01474	gene	7788	rep_118			
EBIIEENH_01474	CDS	7788	rep_118			Replicase polyprotein 1ab
EBIIEENH_01475	gene	3822	S_116			
EBIIEENH_01475	CDS	3822	S_116			Spike glycoprotein
EBIIEENH_01476	gene	828	3a_115			
EBIIEENH_01476	CDS	828	3a_115			Protein 3a
EBIIEENH_01477	gene	669	M_115			
EBIIEENH_01477	CDS	669	M_115			Membrane protein
EBIIEENH_01478	gene	186				
EBIIEENH_01478	CDS	186				hypothetical protein
EBIIEENH_01479	gene	366	7a_116			
EBIIEENH_01479	CDS	366	7a_116			Protein 7a
EBIIEENH_01480	gene	132				
EBIIEENH_01480	CDS	132				hypothetical protein
EBIIEENH_01481	gene	366				
EBIIEENH_01481	CDS	366				hypothetical protein
EBIIEENH_01482	gene	1260	N_115			
EBIIEENH_01482	CDS	1260	N_115			Nucleoprotein
EBIIEENH_01483	gene	43				
EBIIEENH_01483	misc_RNA	43				s2m
EBIIEENH_01484	gene	13218	1a_117			
EBIIEENH_01484	CDS	13218	1a_117			Replicase polyprotein 1a
EBIIEENH_01485	gene	82				
EBIIEENH_01485	misc_RNA	82				Corona_FSE
EBIIEENH_01486	gene	7788	rep_119			
EBIIEENH_01486	CDS	7788	rep_119			Replicase polyprotein 1ab
EBIIEENH_01487	gene	3822	S_117			
EBIIEENH_01487	CDS	3822	S_117			Spike glycoprotein
EBIIEENH_01488	gene	828	3a_116			
EBIIEENH_01488	CDS	828	3a_116			Protein 3a
EBIIEENH_01489	gene	669	M_116			
EBIIEENH_01489	CDS	669	M_116			Membrane protein
EBIIEENH_01490	gene	186				
EBIIEENH_01490	CDS	186				hypothetical protein
EBIIEENH_01491	gene	366	7a_117			
EBIIEENH_01491	CDS	366	7a_117			Protein 7a
EBIIEENH_01492	gene	132				
EBIIEENH_01492	CDS	132				hypothetical protein
EBIIEENH_01493	gene	366				
EBIIEENH_01493	CDS	366				hypothetical protein
EBIIEENH_01494	gene	1260	N_116			
EBIIEENH_01494	CDS	1260	N_116			Nucleoprotein
EBIIEENH_01495	gene	43				
EBIIEENH_01495	misc_RNA	43				s2m
